epoch,accuracy,loss,val_accuracy,val_loss
66,0.7831351161003113,0.1759028285741806,0.7759323120117188,0.16865934431552887
67,0.7811833620071411,0.1769551932811737,0.7662174701690674,0.1652165651321411
68,0.7821953892707825,0.17585048079490662,0.6953932642936707,0.19962912797927856
69,0.7765207886695862,0.18230825662612915,0.7825133204460144,0.16074587404727936
70,0.7818339467048645,0.1765407919883728,0.7865872979164124,0.15108320116996765
71,0.7847977876663208,0.17534318566322327,0.7793794870376587,0.16236594319343567
72,0.7866772413253784,0.17048680782318115,0.7665308713912964,0.16475805640220642
73,0.7797014713287354,0.179822638630867,0.7790661454200745,0.16325581073760986
74,0.7899664044380188,0.17311137914657593,0.757129430770874,0.1704234629869461
75,0.7844363451004028,0.1734909862279892,0.7853337526321411,0.1475922167301178
76,0.7831712961196899,0.17209279537200928,0.7502350211143494,0.17986226081848145
77,0.7723641991615295,0.1815638691186905,0.7361328601837158,0.17840828001499176
78,0.7858821153640747,0.1728382706642151,0.7821999192237854,0.15124373137950897
79,0.7880145907402039,0.17155519127845764,0.7840802073478699,0.15397752821445465
80,0.79278564453125,0.16794608533382416,0.7959887385368347,0.14493653178215027
81,0.79759281873703,0.16735009849071503,0.757442831993103,0.18315215408802032
82,0.7863157987594604,0.1739213913679123,0.7897210717201233,0.15137836337089539
83,0.7894242405891418,0.1691361516714096,0.7706048488616943,0.16302192211151123
84,0.7907615303993225,0.16889086365699768,0.7577561736106873,0.18608899414539337
85,0.792098879814148,0.16989988088607788,0.7919147610664368,0.16551445424556732
86,0.7946650981903076,0.16482992470264435,0.8100908994674683,0.14073893427848816
87,0.7982434034347534,0.16662660241127014,0.8198056817054749,0.13600893318653107
88,0.7896410822868347,0.1695980280637741,0.8097774982452393,0.14348982274532318
89,0.7925326228141785,0.16536283493041992,0.8147916197776794,0.13252072036266327
90,0.7936530709266663,0.16701479256153107,0.8113443851470947,0.14382606744766235
91,0.7911229729652405,0.17166274785995483,0.8025697469711304,0.15381550788879395
92,0.796363890171051,0.16357822716236115,0.6856784820556641,0.21727202832698822
93,0.7917736172676086,0.1697637289762497,0.812284529209137,0.14092329144477844
94,0.7901471257209778,0.16851338744163513,0.8031964898109436,0.13598854839801788
95,0.7904723882675171,0.1655825674533844,0.7749921679496765,0.152586430311203
96,0.7957133054733276,0.1635347157716751,0.7950485944747925,0.14572647213935852
97,0.7970506548881531,0.1639871597290039,0.7674710154533386,0.16332077980041504
98,0.7923157811164856,0.1659553349018097,0.8057035207748413,0.14044106006622314
99,0.8035204410552979,0.16002777218818665,0.7696647047996521,0.17242160439491272
