epoch,accuracy,loss,val_accuracy,val_loss
0,0.37608304619789124,1.6678466796875,0.007834535092115402,2.1894171237945557
1,0.45430225133895874,1.5242187976837158,0.007834535092115402,2.1561310291290283
2,0.5084048509597778,1.42328679561615,0.007834535092115402,2.1906516551971436
3,0.5488121509552002,1.3307440280914307,0.007834535092115402,2.209038496017456
4,0.5773607492446899,1.2537380456924438,0.036665622144937515,2.0791702270507812
5,0.5987222790718079,1.1893682479858398,0.10905671864748001,2.0443105697631836
6,0.6200838685035706,1.1242417097091675,0.10905671864748001,2.036515474319458
7,0.6412457823753357,1.0721012353897095,0.10905671864748001,1.9744991064071655
8,0.6530245542526245,1.0349565744400024,0.10905671864748001,1.9191784858703613
9,0.664563775062561,0.9898740649223328,0.10905671864748001,1.9334821701049805
10,0.6779397130012512,0.9501046538352966,0.10905671864748001,1.9079313278198242
11,0.6880814433097839,0.9267769455909729,0.36979004740715027,1.8797872066497803
12,0.6962667107582092,0.8989660143852234,0.36979004740715027,1.814428448677063
13,0.7024156451225281,0.8769593834877014,0.36979004740715027,1.7257568836212158
14,0.7078858017921448,0.8581082224845886,0.36979004740715027,1.6795175075531006
15,0.7161509394645691,0.8298240303993225,0.36979004740715027,1.735280990600586
16,0.7269315123558044,0.8039566874504089,0.3914133608341217,1.5926727056503296
17,0.7366740107536316,0.7812327146530151,0.4929489195346832,1.3932855129241943
18,0.7401876449584961,0.7675864696502686,0.5205264687538147,1.3389484882354736
19,0.7441006302833557,0.7586363554000854,0.5935443639755249,1.1445337533950806
20,0.7480934262275696,0.7394732236862183,0.657160758972168,1.0188119411468506
21,0.7510082125663757,0.7290453910827637,0.6634283661842346,1.0790387392044067
22,0.7559592723846436,0.7139524817466736,0.7022876739501953,0.9322602152824402
23,0.7567578554153442,0.7102817296981812,0.6994672417640686,0.9070798754692078
24,0.7608305215835571,0.6939452886581421,0.6913193464279175,0.9050339460372925
25,0.7692553400993347,0.6814555525779724,0.7549357414245605,0.7253298759460449
26,0.7694549560546875,0.6678200364112854,0.7392666935920715,0.7896227240562439
27,0.7717708349227905,0.6649567484855652,0.745220959186554,0.7380579710006714
28,0.7744060754776001,0.6588045358657837,0.7417737245559692,0.8088187575340271
29,0.771730899810791,0.6539153456687927,0.7596364617347717,0.7264425158500671
30,0.7792373895645142,0.645254373550415,0.7286117076873779,0.7973380088806152
31,0.7812337875366211,0.6351085901260376,0.7320589423179626,0.8025625348091125
32,0.7866240739822388,0.6218624711036682,0.756816029548645,0.722556471824646
33,0.7875024676322937,0.6212846040725708,0.745220959186554,0.7654817700386047
34,0.7843881249427795,0.6181979179382324,0.773425281047821,0.6800021529197693
35,0.7874226570129395,0.6103011965751648,0.7395800948143005,0.7792755365371704
36,0.7925334572792053,0.5963999032974243,0.7781260013580322,0.662047266960144
37,0.7980435490608215,0.5929738879203796,0.7239109873771667,0.7674724459648132
38,0.7954881191253662,0.5880112051963806,0.7282983660697937,0.8049396872520447
39,0.7994809150695801,0.5823569297790527,0.7543089985847473,0.7019255757331848
40,0.7976841926574707,0.5805033445358276,0.7815731763839722,0.6566241979598999
41,0.8025553822517395,0.5654584765434265,0.7916013598442078,0.6412347555160522
42,0.804751455783844,0.5684852004051208,0.7859604954719543,0.6804150938987732
43,0.8033539652824402,0.5611443519592285,0.7680977582931519,0.6717696189880371
44,0.8061888813972473,0.5550711750984192,0.773111879825592,0.6640652418136597
45,0.8050309419631958,0.555711567401886,0.7787527441978455,0.640356183052063
46,0.8095428347587585,0.5451855659484863,0.8003760576248169,0.6203103065490723
