epoch,accuracy,loss,val_accuracy,val_loss
43,0.7762908339500427,0.7413151860237122,0.7580695748329163,0.6657524108886719
44,0.7765412926673889,0.742937445640564,0.7847070097923279,0.6186359524726868
45,0.7769349217414856,0.7384028434753418,0.7978690266609192,0.5970844030380249
46,0.7760403752326965,0.7388060092926025,0.7900344729423523,0.5947596430778503
47,0.7804773449897766,0.7297520041465759,0.8022563457489014,0.5602288842201233
48,0.7805488705635071,0.7291280627250671,0.793168306350708,0.6037256121635437
49,0.7800121903419495,0.7251895070075989,0.79254150390625,0.6027186512947083
50,0.7845922708511353,0.72287917137146,0.79254150390625,0.5927723050117493
51,0.7784377336502075,0.7273459434509277,0.7890943288803101,0.6297589540481567
52,0.7840912938117981,0.714370846748352,0.7978690266609192,0.5904828906059265
53,0.7857015132904053,0.7127709984779358,0.8132246732711792,0.5552845001220703
54,0.7889934778213501,0.7115151882171631,0.8066436648368835,0.5622258186340332
55,0.7826242446899414,0.7169350981712341,0.7865872979164124,0.6201605796813965
56,0.7888503074645996,0.7097541093826294,0.8179253935813904,0.5288687944412231
57,0.7882062196731567,0.7053894996643066,0.8019429445266724,0.5789278745651245
58,0.7882062196731567,0.7013522982597351,0.8010028004646301,0.5604727864265442
59,0.7905678749084473,0.7014064192771912,0.8147916197776794,0.5505698323249817
60,0.7893512845039368,0.7007764577865601,0.7984957695007324,0.5750585794448853
61,0.7943965196609497,0.6913255453109741,0.812284529209137,0.5385041832923889
62,0.7942891716957092,0.6895383596420288,0.8116577863693237,0.54141765832901
63,0.7951837182044983,0.6918708682060242,0.8132246732711792,0.543084979057312
64,0.7934304475784302,0.6874294281005859,0.8053901791572571,0.5583450794219971
65,0.7946470379829407,0.6921483278274536,0.7978690266609192,0.5842174887657166
66,0.7936451435089111,0.6878244876861572,0.8116577863693237,0.5497397184371948
67,0.7940744757652283,0.6896033883094788,0.7916013598442078,0.5918554663658142
68,0.796901285648346,0.6802769899368286,0.8138514757156372,0.5469568371772766
69,0.7981536388397217,0.6812089085578918,0.808523952960968,0.5615223050117493
70,0.7963287830352783,0.6849822402000427,0.8151049613952637,0.5355842709541321
71,0.7990124225616455,0.6780564188957214,0.7947351932525635,0.5966987609863281
72,0.8019823431968689,0.6719238758087158,0.7944217920303345,0.5826455354690552
73,0.7994775772094727,0.6781916618347168,0.8050767779350281,0.5457628965377808
74,0.7997280359268188,0.6774917244911194,0.8147916197776794,0.5311070084571838
75,0.800407886505127,0.6709403395652771,0.8166719079017639,0.5295698642730713
76,0.8014456033706665,0.6700345277786255,0.8100908994674683,0.5424673557281494
77,0.8020538687705994,0.6722202897071838,0.8226261138916016,0.5228338837623596
78,0.8029842376708984,0.6665179133415222,0.8163585066795349,0.5267623662948608
79,0.8050237894058228,0.6631208658218384,0.7975556254386902,0.5780519843101501
80,0.8040218949317932,0.6596601009368896,0.8057035207748413,0.5306189656257629
81,0.8055605292320251,0.6630945801734924,0.8113443851470947,0.5177521705627441
82,0.805310070514679,0.6582219004631042,0.8185521960258484,0.5241848826408386
83,0.8007657527923584,0.6653850078582764,0.8194923400878906,0.5216293931007385
84,0.808387279510498,0.6568941473960876,0.8113443851470947,0.5468016862869263
85,0.8038787841796875,0.6598496437072754,0.8314008116722107,0.5025688409805298
86,0.8057752251625061,0.6528583765029907,0.8047633767127991,0.5506306886672974
87,0.8057752251625061,0.6565161347389221,0.8257599472999573,0.5002239942550659
88,0.8081725835800171,0.653774619102478,0.8019429445266724,0.5754110813140869
89,0.8098185658454895,0.6476256847381592,0.7984957695007324,0.5751960873603821
90,0.8117150068283081,0.6498514413833618,0.792854905128479,0.5855705142021179
91,0.8096396923065186,0.6482024192810059,0.7959887385368347,0.5811088681221008
92,0.8107489347457886,0.6463324427604675,0.8219993710517883,0.5043313503265381
93,0.8048090934753418,0.6564404964447021,0.812911331653595,0.5370141863822937
94,0.8087451457977295,0.6523376703262329,0.8097774982452393,0.5450369715690613
95,0.8102837800979614,0.6488919258117676,0.8072704672813416,0.5538383722305298
96,0.8109993934631348,0.646637499332428,0.824506402015686,0.49847808480262756
97,0.8106057643890381,0.6434978246688843,0.812911331653595,0.5346677899360657
98,0.8098185658454895,0.6431542038917542,0.8241930603981018,0.5165034532546997
99,0.8096038699150085,0.6430646777153015,0.8082106113433838,0.5336695909500122
